Country/Territories,Currency,Currency Code,Currency units per £1 ,Start Date,End Date
New Zealand,Dollar,NZD,2.0032,01/05/2023,31/05/2023
Nicaragua,Gold Cordoba,NIO,45.5298,01/05/2023,31/05/2023
Niger Republic,CFA Franc,XOF,745.2383,01/05/2023,31/05/2023
Nigeria,Naira,NGN,573.6358,01/05/2023,31/05/2023
Norway,Norwegian Krone,NOK,13.1443,01/05/2023,31/05/2023
Oman,Rial,OMR,0.4793,01/05/2023,31/05/2023
Pakistan,Rupee,PKR,353.4256,01/05/2023,31/05/2023
Panama,Balboa,PAB,1.245,01/05/2023,31/05/2023
Papua New Guinea,Kina,PGK,4.3743,01/05/2023,31/05/2023
Paraguay,Guarani,PYG,8874.2484,01/05/2023,31/05/2023
Peru,New Sol,PEN,4.7057,01/05/2023,31/05/2023
Philippines,Peso,PHP,69.9941,01/05/2023,31/05/2023
Poland,Zloty,PLN,5.2485,01/05/2023,31/05/2023
Qatar,Riyal,QAR,4.5318,01/05/2023,31/05/2023
Romania,New Leu,RON,5.6005,01/05/2023,31/05/2023
Russia,Rouble,RUB,101.8102,01/05/2023,31/05/2023
Rwanda,Franc,RWF,1381.3948,01/05/2023,31/05/2023
Saotome & Principe,Dobra,STD,27905.2,01/05/2023,31/05/2023
Saudi Arabia,Riyal,SAR,4.6691,01/05/2023,31/05/2023
Senegal,CFA Franc,XOF,745.2383,01/05/2023,31/05/2023
Serbia,Dinar,RSD,133.259,01/05/2023,31/05/2023
Seychelles,Rupee,SCR,17.3297,01/05/2023,31/05/2023
Sierra Leone,Leone,SLE,28.0364,01/05/2023,31/05/2023
Singapore,Dollar,SGD,1.6608,01/05/2023,31/05/2023
Soloman Islands,Dollar,SBD,10.2469,01/05/2023,31/05/2023
Somali Republic,Schilling,SOS,707.9946,01/05/2023,31/05/2023
South Africa,Rand,ZAR,22.5533,01/05/2023,31/05/2023
South Korea,Won,KRW,1650.5649,01/05/2023,31/05/2023
Sri Lanka,Rupee,LKR,398.2209,01/05/2023,31/05/2023
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.3615,01/05/2023,31/05/2023
St Lucia,E Caribbean Dollar,XCD,3.3615,01/05/2023,31/05/2023
St Vincent,E Caribbean Dollar,XCD,3.3615,01/05/2023,31/05/2023
Sudan Republic,Pound,SDG,747.0027,01/05/2023,31/05/2023
Surinam,Dollar,SRD,46.4903,01/05/2023,31/05/2023
Swaziland,Lilangeni,SZL,22.5533,01/05/2023,31/05/2023
Sweden,Krona,SEK,12.8625,01/05/2023,31/05/2023
Switzerland,Franc,CHF,1.1186,01/05/2023,31/05/2023
Taiwan,Dollar,TWD,38.0585,01/05/2023,31/05/2023
Tanzania,Schilling,TZS,2920.7808,01/05/2023,31/05/2023
Thailand,Baht,THB,42.9215,01/05/2023,31/05/2023
Togo Republic,CFA Franc,XOF,745.2383,01/05/2023,31/05/2023
Tonga Islands,Pa'anga (AUS),TOP,1.852,01/05/2023,31/05/2023
Trinidad/Tobago,Dollar,TTD,8.4064,01/05/2023,31/05/2023
Tunisia,Dinar,TND,3.7958,01/05/2023,31/05/2023
Turkey,Turkish  Lira,TRY,24.1481,01/05/2023,31/05/2023
Turkmenistan,New Manat,TMT,4.3575,01/05/2023,31/05/2023
UAE,Dirham,AED,4.5722,01/05/2023,31/05/2023
Uganda,Schilling,UGX,4656.3172,01/05/2023,31/05/2023
Ukraine,Hryvnia,UAH,45.9807,01/05/2023,31/05/2023
Uruguay,Peso,UYU,48.3933,01/05/2023,31/05/2023
USA,Dollar,USD,1.245,01/05/2023,31/05/2023
Uzbekistan,Sum,UZS,14213.1864,01/05/2023,31/05/2023
Vanuatu,Vatu,VUV,148.3112,01/05/2023,31/05/2023
Venezuela,Bolivar Fuerte,VEF,319866.39,01/05/2023,31/05/2023
Vietnam,Dong,VND,29259.5291,01/05/2023,31/05/2023
Wallis & Futuna Islands,CFP Franc,XPF,135.5738,01/05/2023,31/05/2023
Western Samoa,Tala,WST,3.3924,01/05/2023,31/05/2023
Yemen (Rep of),Rial,YER,311.4628,01/05/2023,31/05/2023
Zambia,Kwacha,ZMW,21.5483,01/05/2023,31/05/2023
Zimbabwe,Dollar,ZWL,450.5671,01/05/2023,31/05/2023
