Country/Territories,Currency,Currency Code,Currency units per £1 ,Start Date,End Date
Cameroon Republic,CFA Franc,XAF,759.37,01/03/2021,31/03/2021
Canada,Dollar,CAD,1.7727,01/03/2021,31/03/2021
Cape Verde Islands,Escudo,CVE,128.18,01/03/2021,31/03/2021
Cayman Islands,Dollar,KYD,1.1522,01/03/2021,31/03/2021
Central African Republic,CFA Franc,XAF,759.37,01/03/2021,31/03/2021
Chad,CFA Franc,XAF,759.37,01/03/2021,31/03/2021
Chile,Peso,CLP,995.59,01/03/2021,31/03/2021
China,Yuan,CNY,9.0885,01/03/2021,31/03/2021
Colombia,Peso,COP,5055.92,01/03/2021,31/03/2021
Comoros,Franc,KMF,569.52,01/03/2021,31/03/2021
Congo (Brazaville),CFA Franc,XAF,759.37,01/03/2021,31/03/2021
Congo (DemRep),Congo Fr,CDF,2777.89,01/03/2021,31/03/2021
Costa Rica,Colon,CRC,857.45,01/03/2021,31/03/2021
Cote d'Ivoire,CFA Franc,XOF,759.37,01/03/2021,31/03/2021
Croatia,Kuna,HRK,8.7647,01/03/2021,31/03/2021
Cuba,Peso,CUP,1.4051,01/03/2021,31/03/2021
Czech Republic,Koruna,CZK,29.98,01/03/2021,31/03/2021
Denmark,Krone,DKK,8.6085,01/03/2021,31/03/2021
Djibouti,Franc,DJF,249.71,01/03/2021,31/03/2021
Dominica,E Caribbean Dollar,XCD,3.7938,01/03/2021,31/03/2021
Dominican Republic,Peso,DOP,81.42,01/03/2021,31/03/2021
Dubai,Dirham,AED,5.1612,01/03/2021,31/03/2021
Ecuador,Dollar,ECS,1.4051,01/03/2021,31/03/2021
Egypt,Pound,EGP,22.03,01/03/2021,31/03/2021
El Salvador,Colon,SVC,12.29,01/03/2021,31/03/2021
Equatorial Guinea,CFA Franc,XAF,759.37,01/03/2021,31/03/2021
Eritrea,Nakfa,ERN,21.07,01/03/2021,31/03/2021
Ethiopia,Birr,ETB,56.2,01/03/2021,31/03/2021
Eurozone,Euro,EUR,1.1577,01/03/2021,31/03/2021
Fiji Islands,Dollar,FJD,2.8445,01/03/2021,31/03/2021
Fr. Polynesia,CFP Franc,XPF,138.14,01/03/2021,31/03/2021
Gabon,CFA Franc,XAF,759.37,01/03/2021,31/03/2021
Gambia,Dalasi,GMD,71.73,01/03/2021,31/03/2021
Georgia,Lari,GEL,4.6439,01/03/2021,31/03/2021
Ghana,Cedi,GHS,8.0723,01/03/2021,31/03/2021
Grenada,E Caribbean Dollar,XCD,3.7938,01/03/2021,31/03/2021
Guatemala,Quetzal,GTQ,10.86,01/03/2021,31/03/2021
Guinea Bissau,CFA Franc,XOF,759.37,01/03/2021,31/03/2021
Guinea Republic,Franc,GNF,14149.43,01/03/2021,31/03/2021
Guyana,Dollar,GYD,293.7,01/03/2021,31/03/2021
Haiti,Gourde,HTG,104.45,01/03/2021,31/03/2021
Honduras,Lempira,HNL,33.84,01/03/2021,31/03/2021
Hong Kong,Dollar,HKD,10.89,01/03/2021,31/03/2021
Hungary,Forint,HUF,415.72,01/03/2021,31/03/2021
Iceland,Krona,ISK,179.89,01/03/2021,31/03/2021
India,Rupee,INR,101.85,01/03/2021,31/03/2021
Indonesia,Rupiah,IDR,19833.08,01/03/2021,31/03/2021
Iraq,Dinar,IQD,2054.96,01/03/2021,31/03/2021
Israel,Shekel,ILS,4.5868,01/03/2021,31/03/2021
Jamaica,Dollar,JMD,211.8,01/03/2021,31/03/2021
Japan,Yen,JPY,147.64,01/03/2021,31/03/2021
Jordan,Dinar,JOD,0.9962,01/03/2021,31/03/2021
Kazakhstan,Tenge,KZT,585.83,01/03/2021,31/03/2021
Kenya,Schilling,KES,153.99,01/03/2021,31/03/2021
Kuwait,Dinar,KWD,0.425,01/03/2021,31/03/2021
Kyrgyz Republic,Som,KGS,118.79,01/03/2021,31/03/2021
Lao People's Dem Rep,Kip,LAK,13137.74,01/03/2021,31/03/2021
Lebanon,Pound,LBP,2132.24,01/03/2021,31/03/2021
Lesotho,Loti,LSL,20.7,01/03/2021,31/03/2021
Liberia,Dollar (US),LRD,1.4051,01/03/2021,31/03/2021
Libya,Dinar,LYD,6.2668,01/03/2021,31/03/2021
Macao,Pataca,MOP,11.22,01/03/2021,31/03/2021
Macedonia,Denar,MKD,71.28,01/03/2021,31/03/2021
Madagascar,Malagasy Ariary,MGA,5290.22,01/03/2021,31/03/2021
Malawi,Kwacha,MWK,1094.1,01/03/2021,31/03/2021
Malaysia,Ringgit,MYR,5.6801,01/03/2021,31/03/2021
Maldive Islands,Rufiyaa,MVR,21.63,01/03/2021,31/03/2021
Mali Republic,CFA Franc,XOF,759.37,01/03/2021,31/03/2021
Mauritania,Ouguiya,MRU,50.2,01/03/2021,31/03/2021
Mauritius,Rupee,MUR,55.78,01/03/2021,31/03/2021
Mexico,Mexican Peso,MXN,29.14,01/03/2021,31/03/2021
Moldova,Leu,MDL,24.65,01/03/2021,31/03/2021
Mongolia,Tugrik,MNT,4017.9,01/03/2021,31/03/2021
Montserrat,E Caribbean Dollar,XCD,3.7938,01/03/2021,31/03/2021
Morocco,Dirham,MAD,12.51,01/03/2021,31/03/2021
Mozambique,Metical,MZN,105.52,01/03/2021,31/03/2021
Myanmar,Kyat,MMK,1981.21,01/03/2021,31/03/2021
Nepal,Rupee,NPR,162.97,01/03/2021,31/03/2021
New Caledonia,CFP Franc,XPF,138.14,01/03/2021,31/03/2021
New Zealand,Dollar,NZD,1.9193,01/03/2021,31/03/2021
Nicaragua,Gold Cordoba,NIO,49.07,01/03/2021,31/03/2021
Niger Republic,CFA Franc,XOF,759.37,01/03/2021,31/03/2021
Nigeria,Naira,NGN,578.55,01/03/2021,31/03/2021
Norway,Norwegian Krone,NOK,11.93,01/03/2021,31/03/2021
Oman,Rial,OMR,0.541,01/03/2021,31/03/2021
Pakistan,Rupee,PKR,223.41,01/03/2021,31/03/2021
Panama,Balboa,PAB,1.4051,01/03/2021,31/03/2021
Papua New Guinea,Kina,PGK,4.9663,01/03/2021,31/03/2021
Paraguay,Guarani,PYG,9305.34,01/03/2021,31/03/2021
Peru,New Sol,PEN,5.1365,01/03/2021,31/03/2021
Philippines,Peso,PHP,68.38,01/03/2021,31/03/2021
Poland,Zloty,PLN,5.2048,01/03/2021,31/03/2021
Qatar,Riyal,QAR,5.116,01/03/2021,31/03/2021
Romania,New Leu,RON,5.6445,01/03/2021,31/03/2021
Russia,Rouble,RUB,104.49,01/03/2021,31/03/2021
Rwanda,Franc,RWF,1380.51,01/03/2021,31/03/2021
Saotome & Principe,Dobra,STD,28664.2,01/03/2021,31/03/2021
Saudi Arabia,Riyal,SAR,5.2699,01/03/2021,31/03/2021
Senegal,CFA Franc,XOF,759.37,01/03/2021,31/03/2021
Serbia,Dinar,RSD,136.08,01/03/2021,31/03/2021
Seychelles,Rupee,SCR,29.92,01/03/2021,31/03/2021
Sierra Leone,Leone,SLL,14351.77,01/03/2021,31/03/2021
Singapore,Dollar,SGD,1.859,01/03/2021,31/03/2021
Soloman Islands,Dollar,SBD,11.27,01/03/2021,31/03/2021
Somali Republic,Schilling,SOS,820.58,01/03/2021,31/03/2021
South Africa,Rand,ZAR,20.7,01/03/2021,31/03/2021
South Korea,Won,KRW,1560.3,01/03/2021,31/03/2021
Sri Lanka,Rupee,LKR,271.88,01/03/2021,31/03/2021
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.7938,01/03/2021,31/03/2021
St Lucia,E Caribbean Dollar,XCD,3.7938,01/03/2021,31/03/2021
St Vincent,E Caribbean Dollar,XCD,3.7938,01/03/2021,31/03/2021
Sudan Republic,Pound,SDG,77.63,01/03/2021,31/03/2021
Surinam,Dollar,SRD,19.88,01/03/2021,31/03/2021
Swaziland,Lilangeni,SZL,20.7,01/03/2021,31/03/2021
Sweden,Krona,SEK,11.62,01/03/2021,31/03/2021
Switzerland,Franc,CHF,1.2603,01/03/2021,31/03/2021
Taiwan,Dollar,TWD,39.21,01/03/2021,31/03/2021
Tanzania,Schilling,TZS,3258.44,01/03/2021,31/03/2021
Thailand,Baht,THB,42.21,01/03/2021,31/03/2021
Togo Republic,CFA Franc,XOF,759.37,01/03/2021,31/03/2021
Tonga Islands,Pa'anga (AUS),TOP,1.7778,01/03/2021,31/03/2021
Trinidad/Tobago,Dollar,TTD,9.4952,01/03/2021,31/03/2021
Tunisia,Dinar,TND,3.8101,01/03/2021,31/03/2021
Turkey,Turkish  Lira,TRY,9.9007,01/03/2021,31/03/2021
Turkmenistan,New Manat,TMT,4.9179,01/03/2021,31/03/2021
UAE,Dirham,AED,5.1612,01/03/2021,31/03/2021
Uganda,Schilling,UGX,5156.74,01/03/2021,31/03/2021
Ukraine,Hryvnia,UAH,39.18,01/03/2021,31/03/2021
Uruguay,Peso,UYU,60.52,01/03/2021,31/03/2021
USA,Dollar,USD,1.4051,01/03/2021,31/03/2021
Uzbekistan,Sum,UZS,14823.37,01/03/2021,31/03/2021
Vanuatu,Vatu,VUV,152.29,01/03/2021,31/03/2021
Venezuela,Bolivar Fuerte,VEF,339953,01/03/2021,31/03/2021
Vietnam,Dong,VND,32349.05,01/03/2021,31/03/2021
Wallis & Futuna Islands,CFP Franc,XPF,138.14,01/03/2021,31/03/2021
Western Samoa,Tala,WST,3.5172,01/03/2021,31/03/2021
Yemen (Rep of),Rial,YER,354.84,01/03/2021,31/03/2021
Zambia,Kwacha,ZMW,30.48,01/03/2021,31/03/2021
Zimbabwe,Dollar,ZWL,508.5,01/03/2021,31/03/2021
