Country/Territories,Currency,Currency Code,Currency units per £1 ,Start Date,End Date
Congo (DemRep),Congo Fr,CDF,2486.47,01/08/2020,31/08/2020
Costa Rica,Colon,CRC,739.66,01/08/2020,31/08/2020
Cote d'Ivoire,CFA Franc,XOF,720.37,01/08/2020,31/08/2020
Croatia,Kuna,HRK,8.2616,01/08/2020,31/08/2020
Cuba,Peso,CUP,1.2732,01/08/2020,31/08/2020
Czech Republic,Koruna,CZK,28.99,01/08/2020,31/08/2020
Denmark,Krone,DKK,8.175,01/08/2020,31/08/2020
Djibouti,Franc,DJF,226.26,01/08/2020,31/08/2020
Dominica,E Caribbean Dollar,XCD,3.4375,01/08/2020,31/08/2020
Dominican Republic,Peso,DOP,74.27,01/08/2020,31/08/2020
Dubai,Dirham,AED,4.6765,01/08/2020,31/08/2020
Ecuador,Dollar,ECS,1.2732,01/08/2020,31/08/2020
Egypt,Pound,EGP,20.35,01/08/2020,31/08/2020
El Salvador,Colon,SVC,11.13,01/08/2020,31/08/2020
Equatorial Guinea,CFA Franc,XAF,720.37,01/08/2020,31/08/2020
Eritrea,Nakfa,ERN,19.09,01/08/2020,31/08/2020
Ethiopia,Birr,ETB,45.02,01/08/2020,31/08/2020
Eurozone,Euro,EUR,1.0982,01/08/2020,31/08/2020
Fiji Islands,Dollar,FJD,2.7196,01/08/2020,31/08/2020
Fr. Polynesia,CFP Franc,XPF,131.05,01/08/2020,31/08/2020
Gabon,CFA Franc,XAF,720.37,01/08/2020,31/08/2020
Gambia,Dalasi,GMD,66.5224,01/08/2020,31/08/2020
Georgia,Lari,GEL,3.8895,01/08/2020,31/08/2020
Ghana,Cedi,GHS,7.3716,01/08/2020,31/08/2020
Grenada,E Caribbean Dollar,XCD,3.4375,01/08/2020,31/08/2020
Guatemala,Quetzal,GTQ,9.7929,01/08/2020,31/08/2020
Guinea Bissau,CFA Franc,XOF,720.37,01/08/2020,31/08/2020
Guinea Republic,Franc,GNF,12277.04,01/08/2020,31/08/2020
Guyana,Dollar,GYD,266.17,01/08/2020,31/08/2020
Haiti,Gourde,HTG,149.51,01/08/2020,31/08/2020
Honduras,Lempira,HNL,31.4,01/08/2020,31/08/2020
Hong Kong,Dollar,HKD,9.8692,01/08/2020,31/08/2020
Hungary,Forint,HUF,382.3,01/08/2020,31/08/2020
Iceland,Krona,ISK,173.31,01/08/2020,31/08/2020
India,Rupee,INR,95.17,01/08/2020,31/08/2020
Indonesia,Rupiah,IDR,18651.74,01/08/2020,31/08/2020
Iraq,Dinar,IQD,1514.41,01/08/2020,31/08/2020
Israel,Shekel,ILS,4.3527,01/08/2020,31/08/2020
Jamaica,Dollar,JMD,184.45,01/08/2020,31/08/2020
Japan,Yen,JPY,136.46,01/08/2020,31/08/2020
Jordan,Dinar,JOD,0.9027,01/08/2020,31/08/2020
Kazakhstan,Tenge,KZT,526.1,01/08/2020,31/08/2020
Kenya,Schilling,KES,137.88,01/08/2020,31/08/2020
Kuwait,Dinar,KWD,0.3907,01/08/2020,31/08/2020
Kyrgyz Republic,Som,KGS,98.38,01/08/2020,31/08/2020
Lao People's Dem Rep,Kip,LAK,11534.78,01/08/2020,31/08/2020
Lebanon,Pound,LBP,1925.26,01/08/2020,31/08/2020
Lesotho,Loti,LSL,20.91,01/08/2020,31/08/2020
Liberia,Dollar (US),LRD,1.2732,01/08/2020,31/08/2020
Libya,Dinar,LYD,1.7761,01/08/2020,31/08/2020
Macao,Pataca,MOP,10.1653,01/08/2020,31/08/2020
Macedonia,Denar,MKD,67.61,01/08/2020,31/08/2020
Madagascar,Malagasy Ariary,MGA,4904.83,01/08/2020,31/08/2020
Malawi,Kwacha,MWK,939.58,01/08/2020,31/08/2020
Malaysia,Ringgit,MYR,5.4141,01/08/2020,31/08/2020
Maldive Islands,Rufiyaa,MVR,19.6,01/08/2020,31/08/2020
Mali Republic,CFA Franc,XOF,720.37,01/08/2020,31/08/2020
Mauritania,Ouguiya,MRU,47.99,01/08/2020,31/08/2020
Mauritius,Rupee,MUR,50.98,01/08/2020,31/08/2020
Mexico,Mexican Peso,MXN,28.27,01/08/2020,31/08/2020
Moldova,Leu,MDL,21.62,01/08/2020,31/08/2020
Mongolia,Tugrik,MNT,3622.12,01/08/2020,31/08/2020
Montserrat,E Caribbean Dollar,XCD,3.4375,01/08/2020,31/08/2020
Morocco,Dirham,MAD,12.02,01/08/2020,31/08/2020
Mozambique,Metical,MZN,89.75,01/08/2020,31/08/2020
Myanmar,Kyat,MMK,1764.35,01/08/2020,31/08/2020
Nepal,Rupee,NPR,152.28,01/08/2020,31/08/2020
New Caledonia,CFP Franc,XPF,131.05,01/08/2020,31/08/2020
New Zealand,Dollar,NZD,1.9092,01/08/2020,31/08/2020
Nicaragua,Gold Cordoba,NIO,43.79,01/08/2020,31/08/2020
Niger Republic,CFA Franc,XOF,720.37,01/08/2020,31/08/2020
Nigeria,Naira,NGN,491.85,01/08/2020,31/08/2020
Norway,Norwegian Krone,NOK,11.61,01/08/2020,31/08/2020
Oman,Rial,OMR,0.4902,01/08/2020,31/08/2020
Pakistan,Rupee,PKR,213.18,01/08/2020,31/08/2020
Panama,Balboa,PAB,1.2732,01/08/2020,31/08/2020
Papua New Guinea,Kina,PGK,4.4237,01/08/2020,31/08/2020
Paraguay,Guarani,PYG,8874.79,01/08/2020,31/08/2020
Peru,New Sol,PEN,4.4527,01/08/2020,31/08/2020
Philippines,Peso,PHP,62.87,01/08/2020,31/08/2020
Poland,Zloty,PLN,4.852,01/08/2020,31/08/2020
Qatar,Riyal,QAR,4.6365,01/08/2020,31/08/2020
Romania,New Leu,RON,5.3131,01/08/2020,31/08/2020
Russia,Rouble,RUB,90.47,01/08/2020,31/08/2020
Rwanda,Franc,RWF,1210.23,01/08/2020,31/08/2020
Saotome & Principe,Dobra,STD,27258.3,01/08/2020,31/08/2020
Saudi Arabia,Riyal,SAR,4.7746,01/08/2020,31/08/2020
Senegal,CFA Franc,XOF,720.37,01/08/2020,31/08/2020
Serbia,Dinar,RSD,129.16,01/08/2020,31/08/2020
Seychelles,Rupee,SCR,22.99,01/08/2020,31/08/2020
Sierra Leone,Leone,SLL,12636.07,01/08/2020,31/08/2020
Singapore,Dollar,SGD,1.7617,01/08/2020,31/08/2020
Soloman Islands,Dollar,SBD,10.38,01/08/2020,31/08/2020
Somali Republic,Schilling,SOS,742.24,01/08/2020,31/08/2020
South Africa,Rand,ZAR,20.91,01/08/2020,31/08/2020
South Korea,Won,KRW,1521.86,01/08/2020,31/08/2020
Sri Lanka,Rupee,LKR,236.41,01/08/2020,31/08/2020
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4375,01/08/2020,31/08/2020
St Lucia,E Caribbean Dollar,XCD,3.4375,01/08/2020,31/08/2020
St Vincent,E Caribbean Dollar,XCD,3.4375,01/08/2020,31/08/2020
Sudan Republic,Pound,SDG,70.46,01/08/2020,31/08/2020
Surinam,Dollar,SRD,9.4952,01/08/2020,31/08/2020
Swaziland,Lilangeni,SZL,20.91,01/08/2020,31/08/2020
Sweden,Krona,SEK,11.26,01/08/2020,31/08/2020
Switzerland,Franc,CHF,1.1829,01/08/2020,31/08/2020
Taiwan,Dollar,TWD,37.43,01/08/2020,31/08/2020
Tanzania,Schilling,TZS,2953.72,01/08/2020,31/08/2020
Thailand,Baht,THB,40.28,01/08/2020,31/08/2020
Togo Republic,CFA Franc,XOF,720.37,01/08/2020,31/08/2020
Tonga Islands,Pa'anga (AUS),TOP,1.7825,01/08/2020,31/08/2020
Trinidad/Tobago,Dollar,TTD,8.597,01/08/2020,31/08/2020
Tunisia,Dinar,TND,3.5477,01/08/2020,31/08/2020
Turkey,Turkish  Lira,TRY,8.7179,01/08/2020,31/08/2020
Turkmenistan,New Manat,TMT,4.4688,01/08/2020,31/08/2020
UAE,Dirham,AED,4.6765,01/08/2020,31/08/2020
Uganda,Schilling,UGX,4706.85,01/08/2020,31/08/2020
Ukraine,Hryvnia,UAH,35.47,01/08/2020,31/08/2020
Uruguay,Peso,UYU,54.73,01/08/2020,31/08/2020
USA,Dollar,USD,1.2732,01/08/2020,31/08/2020
Uzbekistan,Sum,UZS,12999.42,01/08/2020,31/08/2020
Vanuatu,Vatu,VUV,145.48,01/08/2020,31/08/2020
Venezuela,Bolivar Fuerte,VEF,302966,01/08/2020,31/08/2020
Vietnam,Dong,VND,29512.45,01/08/2020,31/08/2020
Wallis & Futuna Islands,CFP Franc,XPF,131.05,01/08/2020,31/08/2020
Western Samoa,Tala,WST,3.3121,01/08/2020,31/08/2020
Yemen (Rep of),Rial,YER,318.73,01/08/2020,31/08/2020
Zambia,Kwacha,ZMW,23.15,01/08/2020,31/08/2020
Zimbabwe,Dollar,ZWL,460.75,01/08/2020,31/08/2020
